loss;epoch;iteration;global_iteration
0.3750799298286438;0;100;100
0.2476678341627121;0;200;200
0.22690816223621368;0;300;300
0.1474151611328125;0;400;400
0.1534012407064438;0;500;500
0.19085393846035004;0;600;600
0.13795144855976105;1;63;700
0.14364048838615417;1;163;800
0.07385261356830597;1;263;900
0.12120160460472107;1;363;1000
0.12289462983608246;1;463;1100
0.15245388448238373;1;563;1200
0.05111052095890045;2;26;1300
0.04296208173036575;2;126;1400
0.07165124267339706;2;226;1500
0.045979131013154984;2;326;1600
0.03242751583456993;2;426;1700
0.11380194127559662;2;526;1800
0.03268345445394516;2;626;1900
0.036568090319633484;3;89;2000
0.06184855476021767;3;189;2100
0.05874074995517731;3;289;2200
0.0832403302192688;3;389;2300
0.010423466563224792;3;489;2400
0.055534329265356064;3;589;2500
0.03689778596162796;4;52;2600
0.07132671773433685;4;152;2700
0.03440225124359131;4;252;2800
0.020501041784882545;4;352;2900
0.02574867382645607;4;452;3000
0.022593319416046143;4;552;3100
0.017896855250000954;5;15;3200
0.009153319522738457;5;115;3300
0.016178403049707413;5;215;3400
0.03625903278589249;5;315;3500
0.03529426455497742;5;415;3600
0.010441875085234642;5;515;3700
0.029928192496299744;5;615;3800
0.009101507253944874;6;78;3900
0.04693523421883583;6;178;4000
0.03190680593252182;6;278;4100
0.03665390983223915;6;378;4200
0.10080181062221527;6;478;4300
0.031904157251119614;6;578;4400
0.008245580829679966;7;41;4500
0.013743847608566284;7;141;4600
0.030474664643406868;7;241;4700
0.0717509388923645;7;341;4800
0.012640193104743958;7;441;4900
0.014511719346046448;7;541;5000
0.018391713500022888;8;4;5100
0.015922708436846733;8;104;5200
0.033377598971128464;8;204;5300
0.030673841014504433;8;304;5400
0.004759129136800766;8;404;5500
0.020580478012561798;8;504;5600
0.003053678898140788;8;604;5700
0.023108474910259247;9;67;5800
0.01758047193288803;9;167;5900
0.0413883812725544;9;267;6000
0.0058629936538636684;9;367;6100
0.06951809674501419;9;467;6200
0.019413579255342484;9;567;6300
0.009299073368310928;10;30;6400
0.006477927323430777;10;130;6500
0.010758763179183006;10;230;6600
0.014295159839093685;10;330;6700
0.009681091643869877;10;430;6800
0.014158094301819801;10;530;6900
0.025626519694924355;10;630;7000
0.004246128257364035;11;93;7100
0.005440278444439173;11;193;7200
0.01117641944438219;11;293;7300
0.00981209147721529;11;393;7400
0.010742221027612686;11;493;7500
0.00297585129737854;11;593;7600
0.001898541348055005;12;56;7700
0.021402379497885704;12;156;7800
0.04271918907761574;12;256;7900
0.005515760276466608;12;356;8000
0.00467322301119566;12;456;8100
0.009981544688344002;12;556;8200
0.020837776362895966;13;19;8300
0.005563786253333092;13;119;8400
0.009014618583023548;13;219;8500
0.009165981784462929;13;319;8600
0.005816996097564697;13;419;8700
0.009765873663127422;13;519;8800
0.002904506865888834;13;619;8900
0.005760916508734226;14;82;9000
0.003925011493265629;14;182;9100
0.003866997081786394;14;282;9200
0.005474773235619068;14;382;9300
0.0024013754446059465;14;482;9400
0.0023779969196766615;14;582;9500
0.004402040038257837;15;45;9600
0.003547371132299304;15;145;9700
0.004460659343749285;15;245;9800
0.006158972159028053;15;345;9900
0.008300087414681911;15;445;10000
0.0032224718015640974;15;545;10100
0.003847942454740405;16;8;10200
0.004556624218821526;16;108;10300
0.00921669788658619;16;208;10400
0.012099286541342735;16;308;10500
0.005499155260622501;16;408;10600
0.03233036771416664;16;508;10700
0.004355309531092644;16;608;10800
0.0038896501064300537;17;71;10900
0.002732057124376297;17;171;11000
0.002691903617233038;17;271;11100
0.003035261295735836;17;371;11200
0.0044356961734592915;17;471;11300
0.010351806879043579;17;571;11400
0.004449761006981134;18;34;11500
0.0010665643494576216;18;134;11600
0.005710288882255554;18;234;11700
0.004103644285351038;18;334;11800
0.0027683021035045385;18;434;11900
0.0035045607946813107;18;534;12000
0.005131945013999939;18;634;12100
0.0035776570439338684;19;97;12200
0.0021347852889448404;19;197;12300
0.004071743693202734;19;297;12400
0.004465264268219471;19;397;12500
0.006218855734914541;19;497;12600
0.00330309453420341;19;597;12700
