loss_avg;epoch;iteration;global_iteration
0.19092033803462982;0;100;100
0.13068413734436035;0;200;200
0.1177469789981842;0;300;300
0.10058334469795227;0;400;400
0.08496260643005371;0;500;500
0.10179242491722107;0;600;600
0.0559706874191761;1;63;700
0.0652937963604927;1;163;800
0.039113402366638184;1;263;900
0.05193547159433365;1;363;1000
0.050175197422504425;1;463;1100
0.056697797030210495;1;563;1200
0.02888188697397709;2;26;1300
0.017727689817547798;2;126;1400
0.024550145491957664;2;226;1500
0.021818511188030243;2;326;1600
0.01216518972069025;2;426;1700
0.046704813838005066;2;526;1800
0.02325473167002201;2;626;1900
0.03294292092323303;3;89;2000
0.024953896179795265;3;189;2100
0.03205946087837219;3;289;2200
0.03567631542682648;3;389;2300
0.00506662018597126;3;489;2400
0.01896737515926361;3;589;2500
0.02098744735121727;4;52;2600
0.03723287954926491;4;152;2700
0.02641887776553631;4;252;2800
0.019097665324807167;4;352;2900
0.015421508811414242;4;452;3000
0.014167310670018196;4;552;3100
0.010001812130212784;5;15;3200
0.004726605489850044;5;115;3300
0.013583035208284855;5;215;3400
0.01973589137196541;5;315;3500
0.014041016809642315;5;415;3600
0.01111665740609169;5;515;3700
0.026391606777906418;5;615;3800
0.005279587581753731;6;78;3900
0.022104762494564056;6;178;4000
0.021209772676229477;6;278;4100
0.008316997438669205;6;378;4200
0.05550234019756317;6;478;4300
0.025605062022805214;6;578;4400
0.00460074283182621;7;41;4500
0.01387336477637291;7;141;4600
0.011481789872050285;7;241;4700
0.01781582646071911;7;341;4800
0.00781077379360795;7;441;4900
0.00901651382446289;7;541;5000
0.009197266772389412;8;4;5100
0.0063356803730130196;8;104;5200
0.022152777761220932;8;204;5300
0.013662610203027725;8;304;5400
0.0020833113230764866;8;404;5500
0.011673422530293465;8;504;5600
0.0015402727294713259;8;604;5700
0.003944440744817257;9;67;5800
0.004140167031437159;9;167;5900
0.019475223496556282;9;267;6000
0.0033463973086327314;9;367;6100
0.006729477550834417;9;467;6200
0.009509568102657795;9;567;6300
0.00580107606947422;10;30;6400
0.0039316159673035145;10;130;6500
0.005251265596598387;10;230;6600
0.0074437884613871574;10;330;6700
0.006473413668572903;10;430;6800
0.021576901897788048;10;530;6900
0.016298417001962662;10;630;7000
0.007388990372419357;11;93;7100
0.007550084963440895;11;193;7200
0.010542823933064938;11;293;7300
0.0030482830479741096;11;393;7400
0.005372966174036264;11;493;7500
0.0018840653356164694;11;593;7600
0.001456418540328741;12;56;7700
0.010637857019901276;12;156;7800
0.014446759596467018;12;256;7900
0.0030731954611837864;12;356;8000
0.0025596036575734615;12;456;8100
0.0052367267198860645;12;556;8200
0.009848146699368954;13;19;8300
0.003458154620602727;13;119;8400
0.003648861311376095;13;219;8500
0.005434954073280096;13;319;8600
0.002226518467068672;13;419;8700
0.005615987814962864;13;519;8800
0.0015296866185963154;13;619;8900
0.0021487041376531124;14;82;9000
0.006935940124094486;14;182;9100
0.0029797086026519537;14;282;9200
0.002445173216983676;14;382;9300
0.0017014946788549423;14;482;9400
0.0010199573589488864;14;582;9500
0.0026606007013469934;15;45;9600
0.003395216539502144;15;145;9700
0.002820858731865883;15;245;9800
0.0026237000711262226;15;345;9900
0.00445944769307971;15;445;10000
0.0020366425160318613;15;545;10100
0.0020765336230397224;16;8;10200
0.0023223767057061195;16;108;10300
0.005254246294498444;16;208;10400
0.010662570595741272;16;308;10500
0.024211855605244637;16;408;10600
0.009743917733430862;16;508;10700
0.004140389151871204;16;608;10800
0.0018644672818481922;17;71;10900
0.0018105292692780495;17;171;11000
0.0013126581907272339;17;271;11100
0.002234085462987423;17;371;11200
0.0024123156908899546;17;471;11300
0.00334260705858469;17;571;11400
0.003309732535853982;18;34;11500
0.0003244857070967555;18;134;11600
0.003950257785618305;18;234;11700
0.0020536507945507765;18;334;11800
0.001549944980069995;18;434;11900
0.00198811711743474;18;534;12000
0.004663323517888784;18;634;12100
0.005028358660638332;19;97;12200
0.0025687338784337044;19;197;12300
0.0020864224061369896;19;297;12400
0.0022511547431349754;19;397;12500
0.005208487622439861;19;497;12600
0.002445818856358528;19;597;12700
