loss;epoch;iteration;global_iteration
0.3386351466178894;0;100;100
0.19970805943012238;0;200;200
0.19293351471424103;0;300;300
0.13194639980793;0;400;400
0.12157337367534637;0;500;500
0.14612901210784912;0;600;600
0.07679495215415955;1;63;700
0.10681246221065521;1;163;800
0.07249744236469269;1;263;900
0.0640052855014801;1;363;1000
0.05959752947092056;1;463;1100
0.09150608628988266;1;563;1200
0.03488599881529808;2;26;1300
0.020848385989665985;2;126;1400
0.06989846378564835;2;226;1500
0.050024256110191345;2;326;1600
0.019761957228183746;2;426;1700
0.05931106209754944;2;526;1800
0.020543962717056274;2;626;1900
0.03239806741476059;3;89;2000
0.06279778480529785;3;189;2100
0.03618616610765457;3;289;2200
0.03189205378293991;3;389;2300
0.009219085797667503;3;489;2400
0.02579086273908615;3;589;2500
0.014810722321271896;4;52;2600
0.07760819792747498;4;152;2700
0.02580425702035427;4;252;2800
0.013086197897791862;4;352;2900
0.01881331577897072;4;452;3000
0.015335705131292343;4;552;3100
0.02590841054916382;5;15;3200
0.007711055688560009;5;115;3300
0.009703829884529114;5;215;3400
0.02099832333624363;5;315;3500
0.008569739758968353;5;415;3600
0.007371625863015652;5;515;3700
0.017277656123042107;5;615;3800
0.011944747529923916;6;78;3900
0.024557575583457947;6;178;4000
0.036089278757572174;6;278;4100
0.032140541821718216;6;378;4200
0.023511070758104324;6;478;4300
0.037853047251701355;6;578;4400
0.007950518280267715;7;41;4500
0.010433192364871502;7;141;4600
0.004840261302888393;7;241;4700
0.018363406881690025;7;341;4800
0.009598078206181526;7;441;4900
0.016191188246011734;7;541;5000
0.01763969659805298;8;4;5100
0.023297587409615517;8;104;5200
0.03514019027352333;8;204;5300
0.009321733377873898;8;304;5400
0.0026886393316090107;8;404;5500
0.013721738941967487;8;504;5600
0.0026267850771546364;8;604;5700
0.026510054245591164;9;67;5800
0.0068914275616407394;9;167;5900
0.016084253787994385;9;267;6000
0.005404521245509386;9;367;6100
0.0048813060857355595;9;467;6200
0.005517334211617708;9;567;6300
0.005390679929405451;10;30;6400
0.005259553901851177;10;130;6500
0.008389843627810478;10;230;6600
0.01321231946349144;10;330;6700
0.0062321871519088745;10;430;6800
0.006410803645849228;10;530;6900
0.07302668690681458;10;630;7000
0.021069731563329697;11;93;7100
0.006029834039509296;11;193;7200
0.007343548350036144;11;293;7300
0.0038167545571923256;11;393;7400
0.011257674545049667;11;493;7500
0.0028418609872460365;11;593;7600
0.001977610168978572;12;56;7700
0.005365604534745216;12;156;7800
0.021948210895061493;12;256;7900
0.0035348418168723583;12;356;8000
0.004519548732787371;12;456;8100
0.006171282380819321;12;556;8200
0.00815848633646965;13;19;8300
0.003000490367412567;13;119;8400
0.004917574115097523;13;219;8500
0.0063383374363183975;13;319;8600
0.0031507713720202446;13;419;8700
0.013655539602041245;13;519;8800
0.0023947753943502903;13;619;8900
0.0035638173576444387;14;82;9000
0.003481016494333744;14;182;9100
0.007773104123771191;14;282;9200
0.004452157765626907;14;382;9300
0.0024692662991583347;14;482;9400
0.00170437665656209;14;582;9500
0.002971864305436611;15;45;9600
0.002959758508950472;15;145;9700
0.0172884464263916;15;245;9800
0.004786862526088953;15;345;9900
0.0052680219523608685;15;445;10000
0.0033146128989756107;15;545;10100
0.0018858470721170306;16;8;10200
0.0036445362493395805;16;108;10300
0.004965291824191809;16;208;10400
0.005182822234928608;16;308;10500
0.004758867900818586;16;408;10600
0.007136926054954529;16;508;10700
0.002237552311271429;16;608;10800
0.0021483981981873512;17;71;10900
0.00224200077354908;17;171;11000
0.00173787004314363;17;271;11100
0.0024558783043175936;17;371;11200
0.00420680595561862;17;471;11300
0.004990195389837027;17;571;11400
0.0013525541871786118;18;34;11500
0.0008504672441631556;18;134;11600
0.004504806827753782;18;234;11700
0.0026712147518992424;18;334;11800
0.003075814340263605;18;434;11900
0.0014532181667163968;18;534;12000
0.004531878978013992;18;634;12100
0.0019420386524870992;19;97;12200
0.0015122179174795747;19;197;12300
0.0019161992240697145;19;297;12400
0.0026903704274445772;19;397;12500
0.00925024226307869;19;497;12600
0.0018293247558176517;19;597;12700
