loss_avg;epoch;iteration;global_iteration
0.19583062827587128;0;100;100
0.1316603422164917;0;200;200
0.11055752635002136;0;300;300
0.10207808017730713;0;400;400
0.08607253432273865;0;500;500
0.08950690180063248;0;600;600
0.06057245284318924;1;63;700
0.059355318546295166;1;163;800
0.046123020350933075;1;263;900
0.060647811740636826;1;363;1000
0.05481254681944847;1;463;1100
0.08016598224639893;1;563;1200
0.027761852368712425;2;26;1300
0.018657207489013672;2;126;1400
0.03307271748781204;2;226;1500
0.040361374616622925;2;326;1600
0.015846548601984978;2;426;1700
0.06232035905122757;2;526;1800
0.026451315730810165;2;626;1900
0.02703413926064968;3;89;2000
0.015429138205945492;3;189;2100
0.046528108417987823;3;289;2200
0.05247320234775543;3;389;2300
0.006164821796119213;3;489;2400
0.03957637399435043;3;589;2500
0.01121019572019577;4;52;2600
0.03227446973323822;4;152;2700
0.024416130036115646;4;252;2800
0.015506548807024956;4;352;2900
0.014409949071705341;4;452;3000
0.013730490580201149;4;552;3100
0.013681653887033463;5;15;3200
0.005352091044187546;5;115;3300
0.01824904978275299;5;215;3400
0.021077865734696388;5;315;3500
0.02166074700653553;5;415;3600
0.007370746694505215;5;515;3700
0.018955500796437263;5;615;3800
0.00589295569807291;6;78;3900
0.037632495164871216;6;178;4000
0.010162491351366043;6;278;4100
0.01395560521632433;6;378;4200
0.06997618079185486;6;478;4300
0.033079780638217926;6;578;4400
0.007044995203614235;7;41;4500
0.015635713934898376;7;141;4600
0.00854872353374958;7;241;4700
0.007450409233570099;7;341;4800
0.01569351553916931;7;441;4900
0.009233477525413036;7;541;5000
0.009038781747221947;8;4;5100
0.007356313057243824;8;104;5200
0.01430700346827507;8;204;5300
0.006881164852529764;8;304;5400
0.00296655111014843;8;404;5500
0.016351651400327682;8;504;5600
0.001444510300643742;8;604;5700
0.004396684002131224;9;67;5800
0.004250934813171625;9;167;5900
0.012964081950485706;9;267;6000
0.0024208943359553814;9;367;6100
0.008014701306819916;9;467;6200
0.008352858014404774;9;567;6300
0.005865798331797123;10;30;6400
0.005932028405368328;10;130;6500
0.005009181797504425;10;230;6600
0.008566630072891712;10;330;6700
0.0060248118825256824;10;430;6800
0.021047409623861313;10;530;6900
0.04488784074783325;10;630;7000
0.003663459559902549;11;93;7100
0.004197251051664352;11;193;7200
0.004407621454447508;11;293;7300
0.006486400496214628;11;393;7400
0.006568829528987408;11;493;7500
0.0026307080406695604;11;593;7600
0.001373804290778935;12;56;7700
0.008066114038228989;12;156;7800
0.019989166408777237;12;256;7900
0.003350228536874056;12;356;8000
0.003045016899704933;12;456;8100
0.005386990960687399;12;556;8200
0.006785965524613857;13;19;8300
0.0038431985303759575;13;119;8400
0.0037296402733772993;13;219;8500
0.005291183944791555;13;319;8600
0.002773481421172619;13;419;8700
0.005559857934713364;13;519;8800
0.0020152898505330086;13;619;8900
0.0029804781079292297;14;82;9000
0.002357972552999854;14;182;9100
0.005415560677647591;14;282;9200
0.002251256024464965;14;382;9300
0.0013289509806782007;14;482;9400
0.0009237682679668069;14;582;9500
0.0024595207069069147;15;45;9600
0.0025163565296679735;15;145;9700
0.002640367019921541;15;245;9800
0.0030505459289997816;15;345;9900
0.005267769563943148;15;445;10000
0.0019077534088864923;15;545;10100
0.005980455782264471;16;8;10200
0.003071261802688241;16;108;10300
0.00667458213865757;16;208;10400
0.004986735060811043;16;308;10500
0.004000531509518623;16;408;10600
0.00611336063593626;16;508;10700
0.00306862685829401;16;608;10800
0.0021038625854998827;17;71;10900
0.001423461246304214;17;171;11000
0.0013402272015810013;17;271;11100
0.0022933706641197205;17;371;11200
0.002491252962499857;17;471;11300
0.011893315240740776;17;571;11400
0.003221114631742239;18;34;11500
0.0004741809389088303;18;134;11600
0.003838868346065283;18;234;11700
0.0019310452044010162;18;334;11800
0.0016018995083868504;18;434;11900
0.0020889844745397568;18;534;12000
0.0039374735206365585;18;634;12100
0.0012243108358234167;19;97;12200
0.0024489937350153923;19;197;12300
0.0017780429916456342;19;297;12400
0.0024248601403087378;19;397;12500
0.003479340812191367;19;497;12600
0.0026392703875899315;19;597;12700
